RowID,OrderID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost,CustomerID,Province,Region,CustomerSegment,ProductCategory,ProductSubCategory,ProductName,ProductContainer,ProductBaseMargin,ShippedDate
2191,15781,2012-09-03T00:00:00,High,29,824.51,0.01,Regular Air,0.9,27.48,4,David Flashing,Newfoundland,Atlantic,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2012-09-04T00:00:00
2370,17157,2012-09-19T00:00:00,Low,31,3081.471,0.09,Regular Air,574.98,125.99,4.2,Rick Duston,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,i1000plus,Small Box,0.57,2012-09-23T00:00:00
2447,17795,2009-04-01T00:00:00,Medium,1,17.62,0.06,Regular Air,-15.92,11.33,6.12,Troy Staebel,Newfoundland,Atlantic,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,2009-04-03T00:00:00
2832,20449,2010-01-03T00:00:00,Medium,19,1216.5,0.1,Regular Air,162.18,67.28,19.99,Nora Paige,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2010-01-04T00:00:00
3054,21890,2011-01-24T00:00:00,Not Specified,27,81.9,0.01,Regular Air,4.06,2.94,0.96,Amy Cox,Newfoundland,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2011-01-26T00:00:00
3071,22020,2010-05-17T00:00:00,Critical,37,498.28,0.01,Regular Air,10.18,13.48,4.51,Harold Dahlen,Newfoundland,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,2010-05-18T00:00:00
3087,22149,2011-09-23T00:00:00,Low,47,191.13,0.07,Regular Air,38.11,4.26,1.2,Bobby Trafton,Newfoundland,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,2011-09-25T00:00:00
3216,23078,2011-09-15T00:00:00,Medium,18,168.95,0.1,Regular Air,-15.9,9.78,5.76,Jay Fine,Newfoundland,Atlantic,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8 x 9 1/2""",Small Box,0.35,2011-09-15T00:00:00
3306,23619,2012-12-21T00:00:00,Medium,7,1043.12,0.06,Regular Air,-52.5,150.98,13.99,Nora Paige,Newfoundland,Atlantic,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2012-12-22T00:00:00
3351,24003,2009-10-31T00:00:00,Critical,49,87.44,0.06,Regular Air,1.33,1.76,0.7,Dan Campbell,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2009-11-02T00:00:00
3352,24003,2009-10-31T00:00:00,Critical,50,1318.49,0.02,Regular Air,4.69,24.98,8.79,Dan Campbell,Newfoundland,Atlantic,Corporate,Office Supplies,Storage & Organization,2300 Heavy-Duty Transfer File Systems by Perma,Small Box,0.66,2009-11-01T00:00:00
3564,25442,2012-01-05T00:00:00,High,32,1666,0.08,Regular Air,742.96,55.48,4.85,George Zrebassa,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,Xerox 1888,Small Box,0.37,2012-01-07T00:00:00
3630,25927,2009-04-22T00:00:00,Medium,43,945.9,0.08,Regular Air,105.7,22.01,5.53,Rick Duston,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,Small Pack,0.59,2009-04-24T00:00:00
3664,26243,2011-07-16T00:00:00,Low,42,71.32,0.08,Regular Air,-4.9,1.82,1,Eleni McCrary,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,2011-07-20T00:00:00
3997,28515,2010-06-30T00:00:00,High,33,750.86,0,Regular Air,302.12,21.38,2.99,Frank Atkinson,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock,Small Box,0.36,2010-07-01T00:00:00
4180,29667,2009-07-24T00:00:00,Not Specified,14,215.31,0.09,Regular Air,-51.75,15.28,10.91,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,2009-07-25T00:00:00
4226,30023,2010-10-15T00:00:00,Low,14,157.33,0.1,Regular Air,-76.34,11.35,8.6,Giulietta Dortch,Newfoundland,Atlantic,Consumer,Office Supplies,Storage & Organization,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,0.57,2010-10-24T00:00:00
4248,30215,2009-02-26T00:00:00,Medium,20,125.84,0.1,Regular Air,18.42,6.88,2,Cathy Hwang,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Wrap Bag,0.39,2009-02-27T00:00:00
4468,31845,2012-10-22T00:00:00,Low,11,114.55,0.05,Regular Air,28.61,10.06,2.06,Damala Kotsonis,Newfoundland,Atlantic,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,Wrap Bag,0.39,2012-10-29T00:00:00
4638,32999,2009-04-14T00:00:00,Low,14,1386.65,0.09,Delivery Truck,-193.58,100.98,35.84,David Flashing,Newfoundland,Atlantic,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2009-04-19T00:00:00
5013,35777,2010-09-08T00:00:00,Critical,35,136.72,0.09,Regular Air,5.91,4.13,1.23,Dianna Arnett,Newfoundland,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag,0.55,2010-09-10T00:00:00
5052,36005,2010-09-17T00:00:00,Low,1,29.65,0.05,Express Air,-16.54,14.98,7.69,Fred McMath,Newfoundland,Atlantic,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.57,2010-09-21T00:00:00
5080,36196,2011-08-06T00:00:00,Not Specified,6,62.03,0.09,Regular Air,17.31,9.77,6.02,Christy Brittain,Newfoundland,Atlantic,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2011-08-07T00:00:00
5084,36230,2009-06-10T00:00:00,High,7,57.03,0,Regular Air,-31.38,7.28,3.52,Tom Prescott,Newfoundland,Atlantic,Small Business,Technology,Computer Peripherals,Imation 3.5 DS-HD Macintosh Formatted Diskettes,Small Pack,0.68,2009-06-10T00:00:00
5093,36294,2012-08-20T00:00:00,Medium,46,611.16,0.04,Regular Air,100.22,12.95,4.98,Yana Sorensen,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2012-08-22T00:00:00
5158,36737,2010-03-15T00:00:00,Not Specified,26,1462.1615,0.03,Regular Air,215.43,65.99,5.99,Harold Dahlen,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,i1000,Small Box,0.58,2010-03-16T00:00:00
5241,37287,2012-11-01T00:00:00,Low,45,130.25,0.05,Regular Air,0.89,2.98,1.58,Brad Thomas,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag,0.39,2012-11-06T00:00:00
5323,37831,2012-07-26T00:00:00,Not Specified,30,453.87,0.08,Regular Air,76.59,15.98,4,Cynthia Voltz,Newfoundland,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,2012-07-28T00:00:00
5400,38372,2010-05-15T00:00:00,High,33,310.99,0.07,Regular Air,106.45,9.68,2.03,Dean Percer,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2 x 4""""""irebo""",Wrap Bag,0.37,2010-05-16T00:00:00
5478,38912,2012-10-28T00:00:00,Low,26,1514.9635,0.02,Regular Air,310.19,65.99,4.99,Ben Peterman,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,T193,Small Box,0.57,2012-11-04T00:00:00
5504,39040,2009-05-21T00:00:00,Critical,7,19.36,0.04,Express Air,-1,1.98,0.7,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,2009-05-22T00:00:00
5761,40896,2011-09-02T00:00:00,Not Specified,21,155.73,0.03,Express Air,42.86,7.4,1.71,Tracy Poddar,Newfoundland,Atlantic,Corporate,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4 x 5""""""t's H""",Wrap Bag,0.4,2011-09-03T00:00:00
5776,40994,2012-10-09T00:00:00,High,42,793.04,0.1,Regular Air,323.08,20.98,1.49,Michael Paige,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2012-10-11T00:00:00
5864,41607,2009-12-19T00:00:00,Medium,36,4115.74,0.1,Regular Air,1719.47,120.98,9.07,Barry Franz,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2009-12-21T00:00:00
5874,41666,2012-03-03T00:00:00,Medium,26,596.156,0.1,Express Air,-97.92,28.99,8.59,Corey Roper,Newfoundland,Atlantic,Small Business,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box,0.56,2012-03-04T00:00:00
5961,42306,2012-09-14T00:00:00,High,18,47.4,0.03,Regular Air,-63.03,2.28,5.2,Maureen Gastineau,Newfoundland,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,2012-09-16T00:00:00
5994,42469,2012-11-08T00:00:00,Not Specified,31,934.87,0.09,Regular Air,98.69,31.74,12.62,Muhammed Yedwab,Newfoundland,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,2012-11-09T00:00:00
6002,42528,2010-02-23T00:00:00,Medium,46,161.28,0.01,Regular Air,56.73,3.49,0.76,Alex Grayson,Newfoundland,Atlantic,Consumer,Office Supplies,Rubber Bands,OIC Bulk Pack Metal Binder Clips,Wrap Bag,0.39,2010-02-25T00:00:00
6049,42884,2010-03-12T00:00:00,Not Specified,29,12098.87,0.04,Delivery Truck,-969.05,400.98,42.52,Muhammed Yedwab,Newfoundland,Atlantic,Consumer,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,2010-03-12T00:00:00
6116,43302,2011-08-23T00:00:00,Low,4,8.87,0.09,Regular Air,-5.14,1.95,1.63,Damala Kotsonis,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,2011-09-01T00:00:00
6137,43460,2012-06-11T00:00:00,Medium,2,25.09,0.07,Regular Air,-17.6,8.04,8.94,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2012-06-12T00:00:00
6206,43972,2010-03-16T00:00:00,Low,12,714.391,0,Regular Air,-62.33,65.99,8.99,Chris Cortes,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58,2010-03-18T00:00:00
6211,44000,2012-10-04T00:00:00,Not Specified,15,502.8,0,Regular Air,-19.1,30.98,19.51,Dan Campbell,Newfoundland,Atlantic,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,2012-10-04T00:00:00
6488,46177,2010-12-05T00:00:00,Low,33,468.46,0.01,Regular Air,-292.7,12.99,14.37,Rick Duston,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,"Tensor Hersey Kiss"" Styled Floor Lamp""""ensor ""Hersey Kiss"" Styled Flo""""nsor ""Hersey Kiss"" Styl""""sor ""Hersey Kiss""""""or ""Hersey K""""r ""Herse"""" ""Her""""""He""""He""",Large Box,0.73,2010-12-05T00:00:00
6773,48226,2009-01-06T00:00:00,Low,23,2357.45,0.02,Delivery Truck,-108.8,100.98,35.84,Corey Roper,Newfoundland,Atlantic,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2009-01-06T00:00:00
6803,48455,2009-06-02T00:00:00,Critical,34,817.53,0.03,Regular Air,76.63,22.84,11.54,Amy Cox,Newfoundland,Atlantic,Small Business,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2009-06-03T00:00:00
6866,48929,2009-10-22T00:00:00,High,1,55.43,0.01,Regular Air,-48.91,35.44,19.99,Sara Luxemburg,Newfoundland,Atlantic,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38,2009-10-23T00:00:00
6875,48994,2010-10-22T00:00:00,Not Specified,6,1086.39,0.03,Regular Air,-311.23,167.27,35,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2010-10-24T00:00:00
7164,51111,2012-02-09T00:00:00,Not Specified,1,61.098,0.02,Regular Air,-257.72,65.99,5.92,Eric Murdock,Newfoundland,Atlantic,Home Office,Technology,Telephones and Communication,252,Small Box,0.55,2012-02-11T00:00:00
7740,55425,2011-11-01T00:00:00,Critical,42,4373.8535,0.04,Express Air,963.68,125.99,7.69,Paul Knutson,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,2011-11-02T00:00:00
7803,55815,2011-01-13T00:00:00,High,28,2860.19,0.04,Express Air,458.4,105.29,10.12,Cynthia Voltz,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,2011-01-14T00:00:00
7827,55940,2009-04-29T00:00:00,Not Specified,29,2925.78,0.03,Regular Air,1041.29,100.98,7.18,Janet Martin,Newfoundland,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,2009-04-30T00:00:00
7858,56166,2010-08-04T00:00:00,Critical,1,142.24,0.08,Delivery Truck,-62.19,100.89,42,Nicole Brennan,Newfoundland,Atlantic,Consumer,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,0.61,2010-08-05T00:00:00
8080,57638,2012-04-22T00:00:00,Low,49,570.43,0.07,Regular Air,78.89,11.48,5.43,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,Small Box,0.36,2012-04-24T00:00:00
8081,57638,2012-04-22T00:00:00,Low,49,100.08,0.08,Regular Air,-85.58,2.08,2.56,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut Forged Office Shears by Acme United Corporation,Small Pack,0.55,2012-04-24T00:00:00
8109,57890,2009-02-26T00:00:00,Critical,15,803.04,0.08,Regular Air,282.32,55.48,6.79,Jennifer Patt,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2009-02-28T00:00:00
58,326,2011-06-03T00:00:00,High,34,218.27,0.03,Regular Air,-44.14,5.99,4.92,Michelle Tran,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,"DXL Angle-View Binders with Locking Rings, Black",Small Box,0.38,2011-06-04T00:00:00
59,326,2011-06-03T00:00:00,High,17,100.95,0.05,Regular Air,-21.3,5.81,3.37,Michelle Tran,Quebec,Quebec,Consumer,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,2011-06-04T00:00:00
99,614,2012-11-30T00:00:00,High,41,628.22,0,Regular Air,163.81,14.34,5,Dave Hallsten,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2012-12-02T00:00:00
100,614,2012-11-30T00:00:00,High,24,3366.1,0.07,Delivery Truck,-335.32,138.75,52.42,Dave Hallsten,Quebec,Quebec,Corporate,Furniture,Tables,Balt Split Level Computer Training Table,Jumbo Box,0.74,2012-12-01T00:00:00
139,898,2010-06-02T00:00:00,High,40,676.13,0.03,Regular Air,45.39,15.98,6.5,Sanjit Jacobs,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.48,2010-06-04T00:00:00
140,898,2010-06-02T00:00:00,High,26,7668.55,0.04,Delivery Truck,-715.78,296.18,54.12,Sanjit Jacobs,Quebec,Quebec,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2010-06-02T00:00:00
166,1031,2009-08-31T00:00:00,Medium,34,226.1,0,Regular Air,-52.21,6.37,5.19,Sanjit Jacobs,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,2009-09-02T00:00:00
224,1447,2012-10-14T00:00:00,High,40,2135.9735,0.07,Regular Air,239.4,65.99,8.99,Barry Gonzalez,Quebec,Quebec,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,0.59,2012-10-17T00:00:00
311,2150,2009-06-02T00:00:00,Medium,21,3905.75,0.01,Delivery Truck,55.3,179.29,29.21,Vivian Mathis,Quebec,Quebec,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.76,2009-06-04T00:00:00
320,2211,2009-06-29T00:00:00,High,22,1651.09,0.05,Regular Air,-2.38,73.98,12.14,Vivian Mathis,Quebec,Quebec,Home Office,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,2009-06-30T00:00:00
321,2211,2009-06-29T00:00:00,High,14,95.89,0,Regular Air,-46.31,5.98,7.15,Vivian Mathis,Quebec,Quebec,Home Office,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,2009-07-01T00:00:00
322,2211,2009-06-29T00:00:00,High,23,80.38,0.09,Regular Air,-71.11,3.57,4.17,Vivian Mathis,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,2009-07-01T00:00:00
339,2307,2010-06-28T00:00:00,Low,32,182.33,0.1,Regular Air,40.85,5.98,1.49,Carol Adams,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,0.39,2010-06-28T00:00:00
345,2370,2009-01-16T00:00:00,Critical,6,679.6,0.02,Regular Air,-85.76,110.98,13.99,Sanjit Jacobs,Quebec,Quebec,Consumer,Furniture,Office Furnishings,Rubbermaid ClusterMat Chairmats,Medium Box,0.69,2009-01-18T00:00:00
346,2370,2009-01-16T00:00:00,Critical,30,257.42,0.01,Regular Air,59.18,8.01,2.87,Sanjit Jacobs,Quebec,Quebec,Consumer,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,2009-01-18T00:00:00
348,2374,2010-10-28T00:00:00,Not Specified,21,78.17,0.01,Express Air,-72.7,2.84,5.44,Vivek Gonzalez,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Avery Round Ring Poly Binders,Small Box,0.36,2010-10-30T00:00:00
462,3138,2009-02-08T00:00:00,Not Specified,4,718.03,0.07,Express Air,-427.47,179.99,19.99,Bradley Nguyen,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,2009-02-08T00:00:00
463,3141,2011-11-09T00:00:00,Critical,30,534.96,0.08,Regular Air,-26.72,18.89,3.17,Matt Collister,Quebec,Quebec,Home Office,Technology,Computer Peripherals,IBM 3.5 DS/HD IBM Formatted Diskettes,Small Pack,0.69,2011-11-11T00:00:00
641,4515,2012-03-16T00:00:00,Critical,7,887.94,0.02,Regular Air,49.45,120.97,7.11,Vivian Mathis,Quebec,Quebec,Consumer,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2012-03-17T00:00:00
675,4708,2009-09-30T00:00:00,Critical,29,180.38,0.08,Regular Air,-119.32,6.48,7.49,Michelle Tran,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,2009-10-02T00:00:00
720,5155,2009-06-11T00:00:00,High,14,569.21,0.01,Regular Air,-38.51,39.98,4,Pete Takahito,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2009-06-12T00:00:00
752,5382,2012-01-12T00:00:00,Low,30,260.12,0.05,Regular Air,36.54,8.98,4.19,Michelle Tran,Quebec,Quebec,Consumer,Furniture,Office Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Small Pack,0.43,2012-01-19T00:00:00
756,5414,2010-03-24T00:00:00,Not Specified,14,284.62,0.1,Express Air,-27.08,20.98,5.42,Michelle Tran,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Acco Perma 3000 Stacking Storage Drawers,Small Box,0.66,2010-03-25T00:00:00
894,6433,2011-11-22T00:00:00,Medium,41,159.26,0.01,Regular Air,73.89,3.69,0.5,Matt Collister,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 487,Small Box,0.38,2011-11-23T00:00:00
898,6464,2009-05-28T00:00:00,Medium,1,57.84,0.07,Regular Air,-41.77,60.97,4.5,Ralph Arnett,Quebec,Quebec,Consumer,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,2009-05-30T00:00:00
899,6464,2009-05-28T00:00:00,Medium,42,3991.99,0,Regular Air,-1014.11,90.98,56.2,Ralph Arnett,Quebec,Quebec,Consumer,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,2009-05-30T00:00:00
1064,7846,2011-06-25T00:00:00,Low,47,2926.33,0.09,Regular Air,499.27,67.28,19.99,Dave Hallsten,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2011-06-30T00:00:00
1065,7846,2011-06-25T00:00:00,Low,20,40.05,0.1,Regular Air,-10.22,2.08,1.49,Dave Hallsten,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,2011-06-30T00:00:00
1066,7846,2011-06-25T00:00:00,Low,20,552.87,0.01,Regular Air,-64.82,26.31,5.89,Dave Hallsten,Quebec,Quebec,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,2011-07-02T00:00:00
1067,7846,2011-06-25T00:00:00,Low,12,26.33,0.05,Regular Air,-33.61,1.76,4.86,Dave Hallsten,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2011-06-25T00:00:00
1077,7936,2010-04-05T00:00:00,Low,50,2851.17,0.06,Delivery Truck,-868.88,58.14,36.61,Pete Takahito,Quebec,Quebec,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-04-05T00:00:00
1078,7936,2010-04-05T00:00:00,Low,15,183.43,0.06,Regular Air,-41.86,12.44,6.27,Pete Takahito,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile Box Office,Medium Box,0.57,2010-04-10T00:00:00
1118,8195,2011-01-06T00:00:00,Medium,5,51.3,0.05,Express Air,-32.48,7.28,11.15,Ralph Arnett,Quebec,Quebec,Consumer,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",Small Box,0.37,2011-01-07T00:00:00
1119,8195,2011-01-06T00:00:00,Medium,1,8.48,0.1,Regular Air,-7.9,5.08,3.63,Ralph Arnett,Quebec,Quebec,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2011-01-08T00:00:00
