emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num,office_number
627,Henry,Brown,12/22/1963,83941 Sugar Trail,Suite 210,Camden,39.9186,-75.1078,NJ,8104,1-(856)378-3871,1-(915)703-1469,,,Business Systems Development Analyst,4/24/2014,1-(336)701-5521,Henry.Brown@foo.com,4,5,934
628,Cynthia,Lane,2/7/1969,67 Dorton Pass,Suite 210,Huntington,38.4134,-82.2774,WV,25716,1-(304)770-3167,1-(813)235-7467,,,Environmental Tech,1/18/2014,1-(214)831-8443,Cynthia.Lane@foo.com,1,2,922
629,Philip,Willis,1/3/1991,02848 Schiller Terrace,Suite 210,Odessa,31.7466,-102.567,TX,79769,1-(432)621-8652,1-(571)371-6874,,,Staff Accountant I,10/17/2009,1-(404)200-0342,Philip.Willis@foo.com,1,1,662
630,Betty,Larson,10/15/1979,81 Oriole Pass,,Saint Cloud,45.5289,-94.5933,MN,56372,1-(320)287-6892,1-(203)874-2573,,,Safety Technician IV,11/13/2009,1-(754)846-7701,Betty.Larson@foo.com,4,3,695
631,Wanda,Holmes,3/18/1985,58843 Gale Point,,Waltham,42.3654,-71.2316,MA,2453,1-(781)636-5716,1-(626)830-0862,,,Dental Hygienist,5/27/2012,1-(610)527-2932,Wanda.Holmes@foo.com,1,3,998
632,Rose,Patterson,7/6/1974,5 Shoshone Crossing,,Jacksonville,30.351,-81.5061,FL,32225,1-(904)691-7109,1-()250-5172,,,Payment Adjustment Coordinator,1/31/2012,1-(701)571-7734,Rose.Patterson@foo.com,4,3,954
633,Anthony,Oliver,7/31/1964,0 Commercial Drive,,Atlanta,33.7488,-84.3883,GA,31132,1-(404)675-7811,1-(801)328-7719,,,VP Sales,10/14/2009,1-(818)770-4339,Anthony.Oliver@foo.com,3,1,683
634,Anthony,Spencer,4/19/1952,85 Messerschmidt Lane,,Washington,38.8667,-77.0166,DC,20319,1-(202)100-4787,,,,Automation Specialist II,5/27/2006,1-(316)362-3529,Anthony.Spencer@foo.com,2,1,657
635,Doris,Andrews,1/26/1984,445 Mccormick Place,,Houston,29.8159,-95.523,TX,77080,1-(713)379-6774,1-(408)719-6672,,,Assistant Professor,4/29/2013,1-(434)219-1546,Doris.Andrews@foo.com,5,5,713
636,Wanda,Hamilton,4/6/1961,15 Michigan Pass,,Metairie,29.6779,-90.0901,LA,70033,1-(504)575-2125,1-(610)686-3434,,,Senior Developer,9/21/2015,1-(205)565-9418,Wanda.Hamilton@foo.com,3,3,815
637,Patrick,Stevens,10/26/1969,304 Grover Court,Apt. C,Kansas City,39.2627,-94.697,MO,64153,1-(816)554-9089,1-(832)480-0932,,,Payment Adjustment Coordinator,12/11/2006,1-(561)566-9999,Patrick.Stevens@foo.com,1,5,977
638,Donald,Gilbert,6/12/1977,66966 Mccormick Park,,Englewood,39.7388,-104.4083,CO,80150,1-(303)693-8234,1-(619)879-5191,,,Software Consultant,1/29/2006,1-(713)502-6988,Donald.Gilbert@foo.com,3,3,994
639,Jessica,Palmer,6/13/1951,7600 Butternut Park,,Chicago,41.776,-87.6674,IL,60636,1-(773)489-9711,,,,Assistant Manager,9/5/2012,1-(504)884-3526,Jessica.Palmer@foo.com,1,4,724
640,Carlos,Ramirez,9/14/1989,491 Eggendart Hill,,Akron,41.0655,-81.5203,OH,44329,1-(330)547-7340,,,,Safety Technician III,11/21/2012,1-(817)257-6804,Carlos.Ramirez@foo.com,2,4,740
641,Steven,Moore,4/6/1962,1 Golf Course Terrace,,Boston,42.2868,-71.071,MA,2124,1-(617)760-4404,1-(512)476-6862,,,Software Consultant,8/21/2011,1-(561)685-0529,Steven.Moore@foo.com,3,1,949
642,Alice,Frazier,6/24/1972,84834 Dawn Lane,Apt. C,Aiken,33.6993,-81.6465,SC,29805,1-(803)577-0485,1-(609)978-9497,,,Help Desk Technician,9/1/2010,1-(202)347-8072,Alice.Frazier@foo.com,1,4,931
643,Brandon,Kelley,5/22/1972,20269 5th Place,,Memphis,35.2017,-89.9715,TN,38197,1-(901)282-8207,1-(801)443-8762,,,Environmental Tech,1/30/2012,1-(860)388-2050,Brandon.Kelley@foo.com,3,1,896
644,Andrea,Ford,7/29/1988,22206 Toban Avenue,Suite 210,Flint,43.0113,-83.7108,MI,48555,1-(810)360-0880,1-(469)962-5242,,,Research Assistant II,5/10/2014,1-(817)529-7763,Andrea.Ford@foo.com,4,5,989
645,Rose,Garcia,11/13/1973,64369 Grim Crossing,,Waterbury,41.5503,-72.9963,CT,6705,1-(203)237-8539,1-(718)594-6467,,,Computer Systems Analyst IV,3/4/2010,1-(562)589-9112,Rose.Garcia@foo.com,1,1,799
646,Irene,Carpenter,9/4/1979,7 Fuller Center,,Colorado Springs,38.8247,-104.562,CO,80935,1-(719)323-5256,1-(571)205-1823,,,Dental Hygienist,2/17/2013,1-(831)695-2742,Irene.Carpenter@foo.com,2,1,847
647,Craig,Gutierrez,11/8/1981,880 Darwin Drive,,Norcross,33.9677,-84.2438,GA,30092,1-(404)978-1584,1-(602)721-9590,,,Tax Accountant,5/12/2009,1-(209)295-9994,Craig.Gutierrez@foo.com,3,2,822
648,Ashley,Snyder,2/4/1992,05344 Corscot Way,,Humble,30.0042,-95.1728,TX,77346,1-(713)701-6887,1-(504)886-5109,,,Human Resources Assistant IV,12/10/2012,1-(719)307-4123,Ashley.Snyder@foo.com,5,3,834
649,Thomas,Duncan,11/23/1975,16571 Kenwood Crossing,,Richmond,37.5593,-77.4471,VA,23203,1-(804)351-0654,1-(718)696-2868,,tduncani0@tamu.edu,Design Engineer,11/16/2012,1-(916)743-1069,Thomas.Duncan@foo.com,4,3,797
650,Shirley,Willis,6/18/1954,187 Dapin Circle,#2,Fort Smith,35.2502,-94.3703,AR,72916,1-(479)550-5171,1-(832)428-3105,,,Pharmacist,4/29/2010,1-(954)763-3857,Shirley.Willis@foo.com,1,5,734
651,Roger,Berry,7/2/1976,86 Independence Court,,Mountain View,37.1894,-121.7053,CA,94042,1-(650)256-0203,1-(310)950-6386,,,Senior Sales Associate,5/3/2008,1-(413)978-0114,Roger.Berry@foo.com,3,3,975
652,Margaret,Morris,7/22/1989,64 Burrows Road,,Fort Lauderdale,26.0989,-80.1541,FL,33315,1-(954)929-0006,,,,Programmer Analyst II,4/5/2006,1-(419)353-5973,Margaret.Morris@foo.com,4,3,852
653,Aaron,Franklin,11/28/1982,4 Artisan Parkway,Apt. C,Saint Paul,45.0059,-93.1059,MN,55188,1-(651)683-7377,,,,Teacher,11/17/2009,1-(314)585-0784,Aaron.Franklin@foo.com,5,1,886
654,Donald,Snyder,6/14/1970,06 Novick Crossing,,Arlington,32.7582,-97.1003,TX,76011,1-(682)232-4229,1-(803)787-4677,,,Help Desk Operator,7/27/2009,1-(585)340-8600,Donald.Snyder@foo.com,4,1,990
655,Philip,Green,5/12/1955,66 Summer Ridge Street,,Greenville,34.8661,-82.3198,SC,29615,1-(864)975-8707,1-(903)723-4521,,,Systems Administrator III,9/9/2013,1-(203)742-9666,Philip.Green@foo.com,5,2,671
656,Nicholas,Morris,12/6/1963,63080 Manley Avenue,,Scottsdale,33.6013,-111.8867,AZ,85260,1-(623)987-7569,,,nmorrisi7@fema.gov,VP Marketing,11/2/2006,1-(303)279-8157,Nicholas.Morris@foo.com,3,4,947
657,Evelyn,Jackson,4/2/1969,98 Debra Way,,Littleton,39.7388,-104.4083,CO,80161,1-(303)884-4038,1-(515)840-8383,,,Director of Sales,12/13/2013,1-(801)581-5550,Evelyn.Jackson@foo.com,1,3,978
658,Lois,Warren,10/11/1960,31240 Washington Center,,Tucson,31.9701,-111.8907,AZ,85754,1-(520)926-7072,1-(803)314-8568,,,Paralegal,10/8/2014,1-(918)598-2723,Lois.Warren@foo.com,3,4,849
659,Jean,Garza,11/6/1970,41842 Maple Park,Apt. C,Lexington,38.0283,-84.4715,KY,40581,1-(859)913-5539,1-(954)987-9125,,,Electrical Engineer,12/31/2006,1-(517)735-0604,Jean.Garza@foo.com,2,5,709
660,Christopher,Morgan,9/15/1973,5 Forster Point,Suite 210,Camden,39.9186,-75.1078,NJ,8104,1-(856)838-4594,1-(813)621-1229,,,Actuary,7/16/2014,1-(616)258-5349,Christopher.Morgan@foo.com,1,4,660
661,Mary,Reid,2/1/1964,03 Victoria Terrace,,Virginia Beach,36.8282,-76.0237,VA,23454,1-(757)811-3428,,,,Quality Control Specialist,7/10/2014,1-(405)467-5776,Mary.Reid@foo.com,2,4,695
662,Ernest,Young,5/4/1967,39758 Bultman Court,,San Francisco,37.7848,-122.7278,CA,94147,1-(415)642-7921,1-(507)463-4921,,,Statistician III,5/18/2014,1-(910)568-6448,Ernest.Young@foo.com,1,5,678
663,Denise,Kelly,7/7/1955,15 Gerald Drive,,Prescott,34.8185,-112.9584,AZ,86305,1-(928)160-2927,1-(757)909-7028,,,Budget/Accounting Analyst III,11/27/2009,1-(954)953-8830,Denise.Kelly@foo.com,4,1,838
664,Lawrence,Payne,7/8/1964,36623 Stang Center,#1,Pittsburgh,40.4598,-79.8224,PA,15235,1-(412)988-4928,1-(323)382-3347,,,Nurse,4/9/2008,1-(907)315-4663,Lawrence.Payne@foo.com,5,3,764
665,Stephen,Henderson,6/16/1993,93646 Lunder Lane,,Pittsburgh,40.4344,-80.0248,PA,15274,1-(412)240-6623,1-(205)883-8057,,,Help Desk Operator,4/13/2012,1-(260)117-7595,Stephen.Henderson@foo.com,4,5,812
666,Jennifer,Lewis,1/11/1973,9 Lakeland Hill,,El Paso,31.6948,-106.3,TX,79950,1-(915)144-4190,1-(614)762-8335,,,Product Engineer,3/30/2009,1-(707)198-7443,Jennifer.Lewis@foo.com,4,2,766
667,Laura,Franklin,2/26/1987,39887 Macpherson Plaza,#2,New Haven,41.3657,-72.9275,CT,6520,1-(203)359-8222,1-(646)600-4042,,,Geological Engineer,11/6/2006,1-(213)884-7744,Laura.Franklin@foo.com,1,3,870
668,Justin,Snyder,7/16/1960,6960 Prairie Rose Drive,,New York City,40.7808,-73.9772,NY,10150,1-(212)272-8547,1-(313)481-1738,,,Staff Accountant I,12/13/2006,1-(330)413-6573,Justin.Snyder@foo.com,2,4,947
669,Jason,Garcia,12/22/1974,7 Hayes Junction,,Miami,25.813,-80.232,FL,33142,1-(305)387-0553,1-()213-2091,,,Desktop Support Technician,10/4/2006,1-(757)147-4002,Jason.Garcia@foo.com,2,3,975
670,Julia,Kennedy,10/8/1985,8 Bellgrove Drive,,Humble,30.0042,-95.1728,TX,77346,1-(281)308-5980,,,,Graphic Designer,6/28/2010,1-(626)695-6549,Julia.Kennedy@foo.com,1,2,695
671,Bruce,Schmidt,9/17/1954,04189 Union Pass,,Buffalo,42.8441,-78.8182,NY,14220,1-(716)139-9627,1-(256)912-4474,,,GIS Technical Architect,9/30/2009,1-(214)223-0547,Bruce.Schmidt@foo.com,4,5,766
672,Charles,Roberts,6/1/1956,409 Surrey Drive,,San Diego,32.8919,-117.2035,CA,92121,1-(858)213-9166,1-(706)668-2165,,,Account Coordinator,2/7/2014,1-(786)497-3259,Charles.Roberts@foo.com,3,4,716
673,Frances,Henderson,7/24/1977,9011 Atwood Circle,,San Bernardino,34.84,-115.9671,CA,92424,1-(909)249-8281,1-(501)637-2216,,,Mechanical Systems Engineer,12/5/2010,1-(936)918-5061,Frances.Henderson@foo.com,4,3,708
674,Mark,Wells,11/6/1957,8 Oxford Park,,Houston,29.7179,-95.4263,TX,77005,1-(214)182-9863,1-(619)415-1443,,,Director of Sales,5/13/2010,1-(574)374-2227,Mark.Wells@foo.com,5,3,988
675,Walter,Myers,1/25/1962,88 Becker Hill,,Tyler,32.3766,-95.1252,TX,75705,1-(903)124-9812,1-(225)422-9371,,,Compensation Analyst,5/6/2011,1-(405)591-0905,Walter.Myers@foo.com,2,5,919
676,Judy,Garrett,4/8/1965,03843 Sachtjen Circle,,Torrance,33.7866,-118.2987,CA,90510,1-(818)391-9450,1-(805)172-1679,,,Programmer Analyst I,7/18/2006,1-(225)651-5747,Judy.Garrett@foo.com,1,5,852
677,Dennis,Hill,8/9/1955,32387 Stephen Drive,,Mobile,30.6341,-88.0846,AL,36605,1-(251)213-1155,1-(602)583-8214,,,Automation Specialist I,3/22/2014,1-(918)108-6102,Dennis.Hill@foo.com,4,5,871
678,Earl,Moreno,5/9/1993,8 Hovde Junction,,Fort Lauderdale,26.1443,-80.2069,FL,33310,1-(754)902-8725,1-(901)150-4627,,,Assistant Media Planner,1/4/2014,1-(941)941-2607,Earl.Moreno@foo.com,3,1,880
679,Kenneth,Porter,11/22/1953,90 Havey Crossing,Floor 2,Fullerton,33.8994,-117.9063,CA,92835,1-(714)492-7564,1-(419)545-2064,,,Safety Technician II,5/30/2010,1-(309)323-1919,Kenneth.Porter@foo.com,3,4,838
680,Joyce,Fuller,2/26/1967,7 Namekagon Park,,Colorado Springs,38.8247,-104.562,CO,80940,1-(719)140-4007,1-(915)551-4232,,,Engineer II,4/28/2007,1-(909)389-6847,Joyce.Fuller@foo.com,5,1,712
681,Ashley,Murphy,7/28/1980,1 Bay Terrace,,Harrisburg,40.2618,-76.88,PA,17126,1-(717)972-4151,,,,Clinical Specialist,9/16/2010,1-(863)276-2731,Ashley.Murphy@foo.com,2,1,905
682,Phyllis,Greene,3/5/1974,8325 2nd Junction,#3,Washington,38.8933,-77.0146,DC,20215,1-(202)108-0973,1-(304)758-1712,,,Help Desk Operator,10/19/2011,1-(504)495-5578,Phyllis.Greene@foo.com,4,5,891
683,Nicole,Harris,4/4/1967,84897 Gerald Place,#1,Phoenix,33.2765,-112.1872,AZ,85099,1-(602)511-9010,,,,Nurse Practicioner,4/24/2011,1-(816)940-6501,Nicole.Harris@foo.com,5,1,965
684,Jessica,Montgomery,8/25/1960,1901 Milwaukee Hill,,Kansas City,39.035,-94.3567,MO,64179,1-(816)683-1721,1-(504)533-8579,,,VP Accounting,7/1/2007,1-(763)559-5498,Jessica.Montgomery@foo.com,3,4,826
685,Maria,Bell,10/27/1957,1 Miller Parkway,,Huntsville,34.734,-86.5229,AL,35815,1-(256)424-6042,1-(206)155-5612,,,Marketing Assistant,11/8/2012,1-(202)964-3404,Maria.Bell@foo.com,3,4,895
686,Frances,Carter,5/24/1966,2550 Banding Place,Floor 2,Miami,25.8507,-80.2366,FL,33147,1-(305)234-6549,1-(619)144-8902,,,Associate Professor,6/19/2009,1-(727)971-0551,Frances.Carter@foo.com,1,1,821
687,Keith,Palmer,1/28/1954,916 Sauthoff Circle,,Boston,42.3389,-70.9196,MA,2216,1-(617)613-9759,1-(202)294-4608,,,Internal Auditor,8/6/2011,1-(754)401-8999,Keith.Palmer@foo.com,5,3,758
688,Antonio,Fox,8/11/1960,35855 Fuller Parkway,,Portland,45.5287,-122.6363,OR,97232,1-(503)318-0445,1-(404)244-8730,,,Speech Pathologist,7/27/2011,1-(814)440-7834,Antonio.Fox@foo.com,2,5,942
689,Mark,Knight,3/16/1953,29 Johnson Parkway,,New Orleans,30.033,-89.8826,LA,70149,1-(504)175-8024,1-(225)530-8802,,,Environmental Tech,2/5/2007,1-(786)641-7503,Mark.Knight@foo.com,1,2,884
690,Larry,Riley,11/16/1989,499 Lotheville Drive,,Fort Wayne,41.0938,-85.0707,IN,46862,1-(260)732-7694,1-(301)547-5546,,,Social Worker,3/21/2007,1-(559)661-1508,Larry.Riley@foo.com,5,2,729
691,Jennifer,Matthews,12/31/1961,42296 Thierer Pass,Suite 210,Saint Cloud,45.5289,-94.5933,MN,56372,1-(320)531-6937,1-(208)193-6323,,,Geological Engineer,5/22/2009,1-(913)753-4482,Jennifer.Matthews@foo.com,5,1,900
692,Ann,Allen,4/3/1957,6 Cody Terrace,Floor 2,Orlando,28.5289,-81.4787,FL,32835,1-(407)158-6784,1-(203)560-4262,,,Programmer I,3/13/2011,1-(586)605-6357,Ann.Allen@foo.com,1,5,974
693,Anne,Armstrong,12/21/1977,7 Paget Center,,Lubbock,33.5693,-101.8904,TX,79410,1-(806)863-7812,1-(214)664-5014,,,Pharmacist,4/2/2006,1-(404)338-4613,Anne.Armstrong@foo.com,3,4,941
694,Norma,Fuller,4/9/1984,97 Kingsford Point,,Mobile,30.6589,-88.178,AL,36622,1-(251)227-0886,1-(630)843-7872,,,VP Marketing,3/28/2006,1-(754)618-1373,Norma.Fuller@foo.com,4,2,805
695,Julia,Peterson,9/12/1989,8 Dottie Crossing,Floor 2,Springfield,42.0999,-72.5783,MA,1105,1-(413)865-5965,1-(813)200-4432,,,Safety Technician III,11/9/2007,1-(304)710-0636,Julia.Peterson@foo.com,2,2,833
696,Martha,Carroll,3/9/1979,754 Tennessee Crossing,#1,Austin,30.3264,-97.7713,TX,78778,1-(512)790-4655,,,,Geologist I,11/19/2013,1-(850)260-9210,Martha.Carroll@foo.com,2,5,886
697,Lois,Ramos,8/1/1953,66210 Village Green Court,,Mobile,30.7309,-88.0789,AL,36610,1-(251)798-4394,1-(971)646-5895,,lramosjc@statcounter.com,Paralegal,1/19/2008,1-(858)136-5794,Lois.Ramos@foo.com,3,1,876
698,Douglas,Larson,2/1/1955,15216 Crescent Oaks Court,,San Francisco,37.7848,-122.7278,CA,94154,1-(415)602-4050,1-(503)836-4135,,,Assistant Professor,4/22/2008,1-(415)342-8193,Douglas.Larson@foo.com,4,2,809
699,Eugene,Myers,6/5/1977,6 Pond Street,,Atlanta,33.7217,-84.3339,GA,30316,1-(404)506-3955,1-(571)534-9439,,,Financial Analyst,10/18/2013,1-(248)847-7738,Eugene.Myers@foo.com,4,4,890
700,Sharon,Knight,5/14/1972,93230 Nancy Place,,Florence,34.1231,-79.6893,SC,29505,1-(843)926-7620,1-(206)848-3689,,,Nurse,9/15/2013,1-(718)188-3963,Sharon.Knight@foo.com,3,2,793
701,Philip,Flores,9/8/1971,3915 Haas Junction,,Arlington,38.8808,-77.113,VA,22234,1-(571)798-4368,1-(267)467-6256,,,Accounting Assistant III,10/29/2013,1-(239)845-5186,Philip.Flores@foo.com,4,3,862
702,Michael,Gilbert,5/25/1970,2944 Arizona Street,,Davenport,41.613,-90.6063,IA,52809,1-(563)581-4686,1-(304)400-8022,,,Senior Developer,12/30/2009,1-(812)170-6135,Michael.Gilbert@foo.com,3,2,830
703,Alan,Roberts,8/31/1969,6304 Forster Road,,Lakeland,28.072,-81.9609,FL,33805,1-(863)915-6180,1-(217)692-0898,,,Computer Systems Analyst I,1/23/2015,1-(850)780-6042,Alan.Roberts@foo.com,5,5,798
704,Steven,Lane,2/7/1988,33570 Montana Parkway,Apt. B,Albuquerque,35.0443,-106.6729,NM,87190,1-(505)348-5854,1-(513)281-0813,,,Payment Adjustment Coordinator,9/6/2014,1-(210)218-2245,Steven.Lane@foo.com,5,5,964
705,Walter,Porter,1/4/1976,86645 Hudson Terrace,,Riverside,33.7529,-116.0556,CA,92519,1-(951)501-6155,1-(763)634-0363,,,Nuclear Power Engineer,10/26/2014,1-(954)994-3240,Walter.Porter@foo.com,5,2,972
706,Walter,Collins,10/25/1964,0 Drewry Drive,,Evansville,37.9971,-87.575,IN,47705,1-(812)697-9859,1-(858)497-4584,,wcollinsjl@topsy.com,Health Coach I,5/20/2007,1-(615)645-2735,Walter.Collins@foo.com,5,2,800
707,Justin,Olson,11/17/1950,6750 Cottonwood Crossing,,Schaumburg,42.0144,-88.0935,IL,60193,1-(847)486-7597,1-(626)475-0062,,,Administrative Officer,3/31/2011,1-(786)141-6686,Justin.Olson@foo.com,5,3,841
708,Janice,Burton,3/6/1988,7 Merrick Avenue,,Sacramento,38.6157,-121.5053,CA,95833,1-(916)987-5763,1-(785)927-2075,,,Automation Specialist I,8/21/2013,1-(970)950-4826,Janice.Burton@foo.com,3,3,871
709,Louis,Mitchell,4/15/1986,323 Orin Way,,Charlotte,35.0656,-80.8511,NC,28247,1-(704)462-6395,1-(801)451-2985,,,Chief Design Engineer,10/3/2010,1-(806)804-5449,Louis.Mitchell@foo.com,5,1,856
710,Linda,Gilbert,4/2/1989,954 7th Park,,New York City,40.7918,-73.9448,NY,10029,1-(212)765-4293,1-(561)259-2983,,,Programmer III,9/14/2007,1-(626)680-5072,Linda.Gilbert@foo.com,4,5,874
711,Patrick,Evans,4/4/1986,91873 Independence Court,,Washington,38.8933,-77.0146,DC,20299,1-(202)306-1221,1-(651)282-5791,,pevansjq@constantcontact.com,Associate Professor,6/11/2014,1-(717)554-0262,Patrick.Evans@foo.com,4,3,921
712,Ruth,Fields,2/5/1970,05 Everett Hill,,New Orleans,30.0071,-90.1094,LA,70124,1-(985)995-1348,1-(202)175-1276,,,Cost Accountant,3/15/2007,1-(480)963-1550,Ruth.Fields@foo.com,5,2,752
713,Harry,Henderson,5/13/1989,5063 Hallows Pass,,Charleston,32.8488,-79.8577,SC,29416,1-(843)106-2408,1-(202)763-9670,,,Mechanical Systems Engineer,7/23/2011,1-(847)527-8467,Harry.Henderson@foo.com,5,3,875
714,Nicole,Gonzalez,11/4/1954,8317 Bobwhite Drive,,Norfolk,36.9312,-76.2397,VA,23520,1-(757)555-8049,1-(812)175-5118,,,Internal Auditor,9/12/2011,1-(917)544-0752,Nicole.Gonzalez@foo.com,1,4,821
715,Ashley,Wood,2/14/1972,1 Jackson Circle,,Arlington,38.8836,-77.1395,VA,22205,1-(703)126-9655,1-(612)327-9478,,,Financial Analyst,1/5/2007,1-(202)610-8276,Ashley.Wood@foo.com,2,1,726
716,Robert,Nichols,7/14/1970,723 Summer Ridge Alley,,Albuquerque,35.0443,-106.6729,NM,87140,1-(505)129-0855,1-(513)593-6421,,,Data Coordiator,1/3/2006,1-(203)910-3724,Robert.Nichols@foo.com,1,2,786
717,Andrew,Ward,2/17/1954,18 Chive Drive,,Pasadena,34.1478,-118.1436,CA,91199,1-(626)678-4080,1-(318)918-7590,,,Design Engineer,10/6/2010,1-(713)977-0409,Andrew.Ward@foo.com,1,2,853
718,Betty,Anderson,6/23/1961,95935 Dennis Court,,Richmond,37.4011,-77.4615,VA,23237,1-(804)714-6370,1-(786)806-1153,,,Assistant Manager,10/21/2015,1-(862)364-8951,Betty.Anderson@foo.com,4,2,901
719,Louis,Diaz,12/12/1972,9471 Vermont Court,,Pittsburgh,40.5051,-80.1155,PA,15225,1-(412)285-5930,,,,Programmer II,9/3/2013,1-(661)868-6598,Louis.Diaz@foo.com,2,4,951
720,Craig,Collins,11/23/1989,9863 Division Road,,Houston,29.9015,-95.2848,TX,77050,1-(281)324-5374,1-(414)897-2289,,,Desktop Support Technician,4/21/2014,1-(719)431-6072,Craig.Collins@foo.com,1,2,889
721,Dennis,Brown,6/1/1978,553 Spenser Parkway,,Ventura,34.0324,-119.1343,CA,93005,1-(805)236-4655,1-(330)813-4832,,,Financial Analyst,8/9/2008,1-(661)408-0421,Dennis.Brown@foo.com,3,4,944
722,Doris,Grant,7/15/1959,6906 Westerfield Park,,Columbia,34.006,-80.9708,SC,29225,1-(803)222-3519,1-(651)827-5108,,,Account Representative III,2/21/2009,1-(501)199-9340,Doris.Grant@foo.com,5,4,999
723,Diane,Greene,10/16/1954,7580 Spaight Drive,#3,Kingsport,36.5799,-82.5733,TN,37665,1-(423)949-8873,1-(361)190-1745,,,Chief Design Engineer,6/11/2015,1-(260)206-8640,Diane.Greene@foo.com,2,3,992
724,Raymond,Ellis,5/6/1959,8 Judy Pass,,Dallas,32.7673,-96.7776,TX,75353,1-(214)843-9452,,,,Business Systems Development Analyst,3/27/2012,1-(479)288-8877,Raymond.Ellis@foo.com,5,2,888
725,Todd,Ryan,2/23/1976,72 Westend Avenue,,Kansas City,39.2829,-94.409,MO,64144,1-(816)925-4473,1-(205)161-6323,,,VP Quality Control,9/27/2007,1-(559)734-5720,Todd.Ryan@foo.com,2,3,765
726,Deborah,Morrison,7/23/1988,2 Sage Street,Suite 210,Amarillo,35.4015,-101.8951,TX,79171,1-(806)410-5690,1-(989)122-8248,,,Programmer III,8/13/2009,1-(727)943-1635,Deborah.Morrison@foo.com,5,5,955
727,Shawn,Carroll,10/15/1968,41442 Park Meadow Avenue,,San Diego,33.0169,-116.846,CA,92196,1-(619)854-1657,,,,Graphic Designer,1/7/2009,1-(402)957-7034,Shawn.Carroll@foo.com,1,3,760
728,Catherine,Garcia,1/1/1953,92 Bluejay Pass,,Pittsburgh,40.4344,-80.0248,PA,15250,1-(412)230-0539,1-(713)788-6407,,,Health Coach III,11/18/2011,1-(919)717-6295,Catherine.Garcia@foo.com,4,3,914
729,Sharon,Lee,9/25/1959,9058 Dovetail Terrace,,Buffalo,42.9255,-78.7481,NY,14225,1-(716)510-7314,1-(512)633-0394,,,Programmer Analyst IV,1/7/2015,1-(540)372-7561,Sharon.Lee@foo.com,5,5,982
730,Lori,Alexander,9/22/1967,189 Briar Crest Road,,Ocala,29.1565,-82.2095,FL,34474,1-(352)361-1507,,,,Pharmacist,11/11/2014,1-(201)734-4388,Lori.Alexander@foo.com,2,5,880
731,Theresa,Cooper,6/26/1987,0373 Eggendart Point,,Topeka,39.0583,-95.7095,KS,66606,1-(785)924-1119,1-(269)336-9978,,,Human Resources Assistant II,4/1/2006,1-(571)171-6098,Theresa.Cooper@foo.com,1,3,806
732,Emily,Edwards,2/5/1973,09031 Lyons Crossing,,Long Beach,33.7866,-118.2987,CA,90847,1-(562)700-1176,1-(408)332-7103,,,General Manager,11/24/2014,1-(260)829-1728,Emily.Edwards@foo.com,1,2,991
733,Christine,Hawkins,9/18/1954,85299 Melvin Plaza,,Fort Worth,32.6469,-97.3325,TX,76134,1-(817)805-4930,1-(605)298-1925,,,Speech Pathologist,2/17/2010,1-(812)638-6866,Christine.Hawkins@foo.com,1,4,981
734,Shirley,Ellis,6/14/1985,6 Thompson Avenue,,Pensacola,30.4061,-87.2917,FL,32511,1-(850)479-3975,1-(860)516-2194,,,General Manager,2/10/2015,1-(202)282-5636,Shirley.Ellis@foo.com,1,1,915
735,Philip,Mccoy,10/13/1972,0993 Blackbird Pass,Suite 210,Erie,42.1087,-79.9535,PA,16510,1-(814)953-5579,1-(786)183-4142,,,Payment Adjustment Coordinator,4/4/2007,1-(813)677-5834,Philip.Mccoy@foo.com,5,4,916
736,Jesse,Stone,7/9/1966,1 Stang Center,#3,El Paso,31.7674,-106.4304,TX,79905,1-(915)257-2646,1-(312)580-4765,,,Office Assistant II,4/8/2010,1-(540)970-1961,Jesse.Stone@foo.com,2,3,785
737,Debra,Smith,1/25/1973,69110 Old Gate Terrace,,Greensboro,36.0807,-80.0244,NC,27415,1-(336)583-1982,1-(806)298-4639,,,Senior Cost Accountant,11/13/2014,1-(330)557-1123,Debra.Smith@foo.com,5,2,848
738,Mildred,Jones,10/22/1974,2 Valley Edge Way,,Baltimore,39.2847,-76.6205,MD,21265,1-(410)824-2045,1-(561)830-9622,,,Geological Engineer,9/2/2007,1-(808)994-2102,Mildred.Jones@foo.com,2,2,799
739,Stephen,Harvey,12/22/1992,184 Clyde Gallagher Terrace,,Anchorage,61.1089,-149.4403,AK,99522,1-(907)600-5724,1-(719)844-7785,,,Executive Secretary,5/25/2015,1-(314)317-1575,Stephen.Harvey@foo.com,3,5,758
740,Christina,Cunningham,7/12/1980,4 Daystar Center,,Louisville,38.189,-85.6768,KY,40287,1-(502)791-8035,1-(312)220-8908,,,Human Resources Assistant IV,10/24/2011,1-(915)712-3133,Christina.Cunningham@foo.com,4,5,952
741,Sara,Stewart,6/9/1965,867 Mayfield Drive,#1,Baton Rouge,30.4558,-91.0596,LA,70815,1-(225)386-7787,1-(504)293-3504,,,Chemical Engineer,7/11/2010,1-(203)384-8864,Sara.Stewart@foo.com,4,5,813
